56852.8103291306,56852.8103291306,56852.8103291306,56852.8103291306,56852.8103291306,56852.8103291306,56852.8103291306,56852.8103291306,56852.8103291306,56852.8103291306,56852.8103291306
-10516.4666984132,-26597.0208772217,-5355.73040200526,-17403.1126462983,-25075.6924553519,-17081.8088498909,-38673.5566140994,-26597.0208772217,-35429.1047510403,-25227.0889682594,-35601.4402728344
55147.1211869455,46128.2821298593,54003.7010609127,49166.6915080442,49482.8563000459,47663.8472437598,58621.6726030508,46128.2821298593,55991.2311498266,46309.8120872596,51249.875976983
7069.46732374108,-3133.45195733978,8700.1976437092,2687.75720590046,-11304.2805712311,-8212.60569801879,-11265.8594587706,-3133.45195733979,-11386.2170651962,-16131.0398060176,-10828.1492642578
43290.4805537212,30413.0257578854,42168.9898736474,35041.51879482,38053.8033451165,33171.4420372184,44599.3645829951,30413.0257578854,43116.8219730001,33144.2133412186,34664.8147666213
26323.4467301335,15772.3954638404,25551.4932476242,20526.1551144724,15601.3549461261,11996.7462149755,19184.2838380808,15772.3954638404,19153.0584565972,9335.17015076065,13313.8436686704
-24518.4830498219,-45374.5549900388,-14714.6540108716,-34625.072928126,-26394.3662567173,-19299.4099813714,-56261.4083631039,-45374.5549900388,-45104.5305129352,-21989.7213291977,-54641.3113188465
-47009.6798854727,-61883.5177337163,-39038.842956747,-55469.7761532616,-39353.4101981712,-34678.7322177494,-60690.0802155501,-61883.5177337163,-50174.2632157037,-34189.5912675876,-64638.3680020588
-51723.6974194816,-51723.6974194816,-51723.6974194816,-51723.6974194816,-51723.6974194816,-51723.6974194816,-51723.6974194816,-51723.6974194816,-51723.6974194816,-51723.6974194816,-51723.6974194816
4399.70495465076,9675.31372688482,5661.60114394652,7796.97769492905,9289.21409462909,8876.30749293552,4966.01618179677,9675.31372688482,6634.62897055115,9953.29261088775,8351.81978313854
21863.8809216508,16465.3165747886,19943.0333671752,20126.464167472,17268.8827350203,15056.8171999958,9550.53077517811,16465.3165747886,17208.7208218879,13547.6025092561,9888.57282125126
1749.87167160052,1749.87167160052,1749.87167160052,1749.87167160052,1749.87167160052,1749.87167160052,1749.87167160052,1749.87167160052,1749.87167160052,1749.87167160052,1749.87167160052
27058.9963712661,32595.9863468448,22453.9837983614,30221.3291339093,18927.9372060752,17502.0780627211,32847.5301350531,32595.9863468448,28210.204638256,13902.2368636235,32986.8804552646
13817.9633484125,21125.2439409423,14413.8221168343,18529.8862894815,17526.887591075,18108.255275621,17074.5557567231,21125.2439409423,16804.9525768272,18271.4701252123,20840.4605698396
29232.4465971135,33959.237558099,26392.1087318383,31088.599271854,31624.1501730588,26227.8947434345,40673.7068520132,33959.2375580991,38656.7465495614,27561.681454379,37064.6798884287
22602.7647333177,26078.3740005127,23091.575393352,24254.7841608841,27667.0487927993,26939.8769217831,30482.0375300734,26078.3740005127,29114.0128675466,28172.4408868637,30012.2888717809
27792.964623854,29622.2005443908,26851.0962895937,27770.6715391196,35734.3623397865,31004.8205806728,39786.4703668672,29622.2005443908,38614.8242477163,34337.9166915282,35280.3360217661
23818.5626276624,25164.25002267,19090.9516826548,25621.5770039349,14558.2734736099,13345.922195848,20118.6873107701,25164.25002267,18615.7115284573,9327.99310348425,22857.5482174842
19220.7610993198,10139.394755283,20282.1307146817,15401.1608596224,19364.6830128416,19224.5254830794,11501.0357524029,10139.394755283,17593.5112242431,18879.0494556725,6113.14372737078
16852.8414175207,16852.8414175207,16852.8414175207,16852.8414175207,16852.8414175207,16852.8414175207,16852.8414175207,16852.8414175207,16852.8414175207,16852.8414175207,16852.8414175207
57739.8232603263,57605.9911306063,56803.5553135386,57367.5351133727,55445.9941763392,54666.1337374602,60814.8133380351,57605.9911306063,59024.4241802412,53700.7172661853,59345.8486398162
42099.5466945373,59898.1441919995,31514.3100405101,51829.3907316823,34218.4573799424,27302.2654871306,64140.4879045199,59898.1441919995,50869.327291369,26465.7795177471,65975.0569083623
56879.7335892774,56879.7335892774,56879.7335892774,56879.7335892774,56879.7335892774,56879.7335892774,56879.7335892774,56879.7335892774,56879.7335892774,56879.7335892774,56879.7335892774
29030.7656881287,42070.1776258083,23083.8739503585,34874.0170384747,31417.4658270288,24456.3065506179,50740.5579113708,42070.1776258083,45288.3771976042,28804.1352521607,48534.491154952
56851.9224503949,50735.533345144,55894.1678200165,52542.5564637685,52495.188886613,50987.7558165048,61057.685454566,50735.533345144,58458.7409784262,49783.9865428013,55325.1713455926
30075.1276355486,34103.4944939131,27789.1497234582,31204.5676701952,33583.8299394409,27483.6197583908,42205.0946975395,34103.4944939131,40298.7591974343,31935.1957848387,38613.978190815
48835.9568367594,40062.8721668881,48077.4849707286,42616.9284925463,47048.4594639606,42732.9092783228,54020.9027432134,40062.8721668881,52025.8213034937,43499.716131626,45851.7923981973
38280.1871774026,33559.5474307965,37065.6199076236,34533.0746027204,38991.6263829321,33244.8615425939,44170.1253182923,33559.5474307965,43103.8780149054,35584.2370222826,37708.8920951348
34183.0358030453,51885.3516876151,24103.6403642503,43073.9002581216,30143.0903629032,23464.4596120747,59750.377823981,51885.3516876151,48795.116441126,23886.383139237,59229.556921842
50787.2785269278,62708.6684047958,43993.1368025626,57568.1493737372,43859.7975646646,39650.9375460397,61770.2166092038,62708.6684047958,53169.4303753227,39055.6866460497,64926.7983516904
54399.9920825931,54399.9920825931,54399.9920825931,54399.9920825931,54399.9920825931,54399.9920825931,54399.9920825931,54399.9920825931,54399.9920825931,54399.9920825931,54399.9920825931
8.42654537149663,-1.16519776159896,-31.664271972903,16.1146936148744,21.507475796823,-22.3970938358868,-6.07774497824349,-1.16519776159896,31.5088991602952,-0.191706239224689,-17.9363170926048
31.6153260663809,36.9241035618247,13.9710228090421,34.8538422893726,-46.6181484716363,-7.11902643261537,-47.1571519602296,36.9241035618247,-62.8425778449074,-20.559812082332,22.7855764579983
-93.4868175000774,-165.486817500077,-57.4868175000774,-129.486817500077,50.5131824999226,-21.4868175000774,122.513182499923,-165.486817500077,86.5131824999226,14.5131824999226,158.513182499923
11.0588292547296,12.951279893515,-5.67859740637125,13.0499763684104,-11.0168236401245,-24.0835553538499,-0.178365137230885,12.951279893515,-13.0797112618607,-13.2867935787001,6.24488974490027
10.9216334875429,1.72567596061446,-17.2090856712614,15.6767216562453,10.9243346803757,-13.9313093305408,-7.19279287192646,1.72567596061446,11.743436002103,0.883560408135148,-12.512246443331
7.29294407321261,10.0056488302073,-9.33141425151071,9.38653775973599,1.09319813306085,-18.5749808829045,0.198563031025851,10.0056488302073,-3.832846182603,-3.81430952381878,3.25595627268555
8.5022204985262,4.95537133242989,-12.6233695581777,12.844667481758,5.72038045545009,-10.6534764688151,-4.38244906234454,4.95537133242988,3.57505149450637,1.38304774183683,-7.16911146541654
6.69668031422547,8.38626164650745,-10.8649798779836,9.84609771775588,3.7559355054794,-12.8529113136808,-1.88004281320357,8.38626164650745,-0.169821300292108,-0.0879234155637987,-1.21571778288169
19.7501685006974,20.3294320370523,3.24866180737763,20.4943302663848,-37.0513401594223,-20.8868132648388,-8.5495555811302,20.3294320370523,-36.3365981604885,-21.8681400413835,10.7908273589624
47.3591517954937,95.7387154953409,25.0861777570161,67.8670050044641,-50.1540944959884,2.66879763460352,-116.719969308493,95.7387154953409,-80.8724591162064,-21.1246801666277,167.462866822545
76.5218005837207,148.521800583721,40.5218005837207,112.521800583721,-67.4781994162793,4.52180058372074,-139.478199416279,148.521800583721,-103.478199416279,-31.4781994162793,-175.478199416279
85.6298946738557,80.3309599550132,84.2798414071579,82.1885986776361,80.3553976336474,80.6553358786963,85.3161258545838,80.3309599550132,83.5460392325697,79.3186081020021,81.9098330542371
-58.712165119087,-74.0446248601939,-50.7411683967208,-67.1499046262153,-59.6908347829719,-56.5309813403495,-81.4368037075145,-74.0446248601939,-70.2271112804584,-59.2101088312984,-81.3798243910083
88.2370507544451,88.2370507544451,88.2370507544451,88.2370507544451,88.2370507544451,88.2370507544451,88.2370507544451,88.2370507544451,88.2370507544451,88.2370507544451,88.2370507544451
-21.2385927707899,-39.2130691902557,-13.4155419124929,-29.935716975317,-52.9533237863386,-44.3037663175951,-49.656966768361,-39.2130691902557,-51.4716610577789,-61.1415582632581,-47.1830356031498
75.9332683420214,65.3937698929394,75.055870045369,69.3496347531481,70.4957928976219,69.1974177277471,73.7609041374961,65.3937698929394,73.2936368435429,68.4683576544262,67.8711719244146
13.595174924339,-5.27180997352647,18.2448802694151,4.9412060813635,-19.6697962367983,-17.3866351136157,-15.4817407192143,-5.27180997352648,-16.4121633020585,-30.3391807512774,-16.2853002642207
62.4301015380294,49.3877749807336,61.2950578977578,55.3100736728622,53.9809434963774,50.9185448418442,55.6488191207354,49.3877749807336,55.9713776845578,49.635604384389,49.1144656708329
43.4445293922816,28.0331518034749,43.5793353050259,36.46924317686,23.5857211933574,21.1530310826162,25.7424859540053,28.0331518034749,26.3815372724776,15.2089572373541,20.6751487987943
-45.829584911679,-60.9877113762397,-37.6238089461183,-53.4996034966062,-61.1203009056161,-55.3353782109739,-70.323304120996,-60.9877113762397,-67.5728970418623,-67.013446291192,-67.2994711842022
-67.7619103262104,-80.694968585411,-62.5464453927054,-74.4827074855666,-63.7995258255228,-60.9977373387017,-79.2694431703706,-80.694968585411,-70.6768783145643,-61.0930889028371,-84.59734766427
-71.9531278972185,-71.9531278972185,-71.9531278972185,-71.9531278972185,-71.9531278972185,-71.9531278972185,-71.9531278972185,-71.9531278972185,-71.9531278972185,-71.9531278972185,-71.9531278972185
