55721.9189575197,54650.0880984749,54130.2651349489,54290.6408413397,55801.6586579335,53683.069335607,54299.2378507373,54491.5541900691,54382.5084415178,54099.7393473328,53994.6359502478,54667.1738420498,54249.452320057,53159.3468015333,53660.8602682789,54227.6014812263,53420.7651375443,53261.3463504687,54427.7653914976,54050.0140435024,54641.2053229724,54791.104538999,54447.9848750563,53902.0926394635,54480.9757796418,54073.0325255021,54218.2363868216,55226.573394286,54860.1929944699,53677.4766375407,54439.7143356009,53799.6018317213,54966.6527319741,53520.799049965,54860.739236059,54427.4231811978,54101.778317196,54858.1683229855,54618.2245353692,54903.8859016732,53342.5426822989
56657.5080398655,57411.3986549185,57556.1897278367,57430.7950841638,55206.4727092613,55538.5620783488,54651.3534311195,55294.8958174545,54587.7088596079,52546.155197003,53341.8199326251,51685.7176143961,52256.8973408414,51219.8069777914,51307.6066422183,50729.3590110142,49609.0470097245,50418.7034562029,49823.950684064,50575.0463365393,51140.3352497901,51614.1586932172,52346.8726374724,51270.8051759989,52404.6931810418,53049.4941216057,52631.6654958594,54244.6696273373,53662.7547109722,56104.4663805955,55545.4998458942,55113.1533060902,56585.3040548695,55643.3047402117,57188.2918752146,57835.6552962984,58366.3717096623,57036.6337642203,58352.4336850719,57165.5105120004,56825.5553721002
61071.0231925555,59801.3691523454,58889.8449110343,57744.928722304,57636.4129801561,56128.2402104953,55964.1199693626,54500.8666861669,53456.3735570441,51738.6097259565,52017.3264734624,51293.9002954374,49286.7968324246,48363.5452523991,47726.2268490028,46749.3625663779,47447.6494550682,46004.7419368678,46425.6066887801,45791.9233339994,47546.4999494327,48241.6116763136,48118.8382106853,47877.4540182271,48807.5803472895,50872.1167396636,51306.9660875698,52682.2266625568,54164.1348614294,54479.8435917575,57065.2878986199,57627.7494064027,59817.4055495615,59356.9077984402,60072.1160665506,59795.3270509662,60220.6824824812,59812.1771560749,61122.929770976,60045.8174539588,59151.9735192757
61077.1541118401,60495.9050607008,60704.9833947563,58169.0252621469,58354.3099231402,56732.7448009423,54514.7619533525,55033.1123126808,52333.4403470467,51347.048612895,49988.5319304916,48778.1339002016,47546.4574378507,46617.1634885027,44772.2054069731,44053.8086930573,42078.9444652103,44308.1534501428,43358.7044949164,42578.955156033,43251.5261188967,43348.9059249873,44344.3163929744,45402.9600764585,46642.1768384026,48888.2758538943,50570.0177699842,51646.257551926,53186.4299479576,55328.765018815,57465.0116052805,59090.6498612915,59975.3519451699,61925.5749773157,62689.406884358,63162.7695725919,62864.3567605098,62728.0044701215,61913.4961059357,62585.1028765285,61285.2637862129
61859.599957227,60657.1648949165,61098.8910750161,59001.5438766564,57023.505093071,56202.3462633796,54081.53061415,52303.7128231282,50195.1966855098,48247.4142754264,48084.8178807085,45330.1295062068,43918.1885826982,42957.2827922989,41135.5720843354,40412.1243029372,39466.1898180565,40863.4687905321,38453.7823447984,38177.273312129,37602.0702873352,38484.5273616698,40547.5061150653,41931.5696039034,43857.3355550187,46449.4990811691,48196.4796091841,51070.9253216495,53707.5980262846,55295.755402193,58217.8851483494,60048.618910707,61374.2856117818,62753.6279378911,64015.4724690969,65575.2388245464,65486.7782036288,65382.4973905767,64015.3243759113,63140.2014725516,61831.2628305437
62151.2168300265,61653.5315754265,60146.9308439463,60450.2803653316,56419.5342857283,55423.3963909259,52181.4361885772,50793.6284736348,47950.9839810417,47249.2773238052,43764.278593631,43864.2188278795,41818.0605864865,40079.0902472278,38008.9494321603,36986.3165964622,35476.6445620653,35826.6695763598,35112.3357542291,36255.320527109,34886.5989782403,35689.6042886775,37312.5762798328,39931.9371890643,41274.0520269506,44012.0496798804,46296.2905471541,50072.5526108971,52883.8865652878,55974.6379457763,59091.9061245327,61134.3526912449,63259.5087273185,65478.3801042659,65060.1247960149,66252.2014745,67044.8777563946,65211.2171025502,65049.677656922,64585.1997077904,62766.0023914028
62855.0553817639,60976.3970047549,60246.1581383838,57405.6112341117,54108.3107663822,53073.6238216659,51826.9116073713,49234.5685039839,47113.6489636768,45107.9423770153,42891.6603558135,38572.2546721459,37596.921277205,35198.5028924156,34882.5016799736,33969.2436575164,33977.2123791863,31128.3228090865,32495.3791422604,31951.0148901921,31364.0932744376,32674.1473024694,33963.7994980195,35689.8375045891,39561.1957554183,41042.5100386147,44428.3527372513,49040.5967491144,51241.877778646,54806.9812447694,58737.1759602473,62090.6162816246,63019.1532913793,65364.5226019724,67016.0153882543,67769.1890327526,66600.8295872903,66264.1174161156,64800.9144701879,64640.3471043703,62132.6055193001
60788.6682846973,58483.0459148143,57993.2286892937,55208.1063459405,54269.8723590515,51580.2309041732,49193.6382277842,47535.5811045886,43972.9623313261,42275.7569554104,38406.5015205879,36418.112840128,35198.3910719009,32620.4082157728,32035.5037413257,29690.750447276,29867.8114685861,29395.3337298234,28683.3558965595,28543.726416512,28896.0959681191,30553.0420226078,31206.5947299453,32832.279182337,36631.7693817504,39813.9712383333,43599.6895080129,47234.4325592685,50688.1007379413,55131.9056678835,58254.0484497017,62791.7959546106,64007.0870327583,65037.307641606,66427.2222545731,67111.6909264,67383.9407597035,65244.5313876636,63882.6754388294,64045.8142301814,61071.1487186711
60383.9975736775,58436.2307867671,55505.1771499498,53425.8578505724,50907.6126408885,49338.2930693891,46953.5282863047,45728.0495343232,40865.4561927522,38263.7226628914,36343.4271933696,33804.1132389354,30914.1320609369,29080.9663424086,28426.8941852582,27247.6882942867,27267.1127428174,26105.8412368155,26881.3596876805,25322.4208528885,27372.996191994,27280.6072801591,29612.6281558274,29838.298071215,34179.581999744,37611.1430576778,43176.0416263827,45391.4466885543,51361.454358299,55957.3380001291,58170.3704116356,61080.4321673159,64439.9950297333,65900.1739052155,66212.1044122116,67502.1449388474,65331.4009438845,66069.3493478115,63146.2684019977,61063.7870914657,60181.944852105
58215.0806583706,56790.1806361828,54205.1637012655,51999.2834972662,50615.0820388829,47803.1168321174,45043.300279344,43416.1033615854,39712.4599850862,38000.5815880518,34064.1320025809,31383.8092438709,29045.1662353885,28111.5822984679,27161.3477522336,26527.5519128231,25852.883936339,25861.0167792765,25224.8836871245,25208.9901446941,24863.703001125,26608.1457187367,27387.2100579108,29176.3817115826,31916.1297003908,37317.6178497372,40839.2305197592,46643.3724817549,52067.1939253881,54030.9229909299,58309.4331856626,62499.8978555802,63341.3140612783,64379.6673095135,65922.6644402743,64586.6718653644,64590.1231722273,63949.1756289612,61236.5641060834,61085.2247072792,58040.3625416133
